,Type,Name,Phone,Address,City,Pincode,Country,Timings,Mode_of_Payment,Currency,Link_to_profile
385,Pharmacy,Shahrukh Force,(0522) 2333116,"A P Sabha, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40969/shahrukh-force
386,Pharmacy,Shai Homeo Store,(0522) 2322886,"68, Aliganj, Revendra Garden Sec-E, Aliganj, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41379/shai-homeo-store
387,Pharmacy,Shaili Medicos,(0522) 2215926,"37, Vidhansabha Marg, Hussainganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41266/shaili-medicos
388,Pharmacy,Shakun Medical Store,(0522) 2336222,"M-10, Gole Market, Mahanagar, Lucknow",Lucknow,226006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40908/shakun-medical-store
389,Pharmacy,Shanti Medical Store,9335928709,"S-6/121, Azad Market, Opposite Hal, Main Gate, Indira Nagar Lucknow, Lucknow",Lucknow,208026,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40946/shanti-medical-store
390,Pharmacy,Shanti Medicals,(0522) 2324289,"Bada Chandganj, Chandganj, Lucknow",Lucknow,226007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41055/shanti-medicals
391,Pharmacy,Shanti Medicals,(0522) 2395022,"D-205, Sahara Plaza, Gomti Nagar, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41293/shanti-medicals
392,Pharmacy,Shanti Medicos,9839487423,"158, Purana Quila, Cantt Road, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41265/shanti-medicos
393,Pharmacy,Shanti Raj Medicals,(0522) 2461085,"5-D Sringar Nagar, Alambagh, Lucknow",Lucknow,226005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40944/shanti-raj-medicals
394,Pharmacy,Sharma Pharma,(0522) 2339761,"Shop No-2, Iind Floor , Soloman Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41363/sharma-pharma
395,Pharmacy,Shashi Medicals,(0522) 3247899,"858 A, Opposite Khazana Market, Sector A, Ashiana Colony, Lucknow",Lucknow,226012,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41074/shashi-medicals
396,Pharmacy,Shayam medical store,9956257321,"Shop no.-19, Viram khand-5, Jeewan plaza, Gomti Nagar Lucknow, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41285/shayam-medical-store
397,Pharmacy,Sheel Medical Shop,(0522) 2629632,"41 K, Opp. Kasturba Girls Inter College, Shivaji Marg, Shivaji Marg, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41276/sheel-medical-shop
398,Pharmacy,Sheel Medical Store,(0522) 2629632,"41 Shivaji Marg, Shivaji Marg, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41268/sheel-medical-store
399,Pharmacy,Shiv Biomedical,9648511380,"C-5 Diamond Point, Near Pgi, Raebareli Road, RAI Bareli Rd Lucknow, Lucknow",Lucknow,226014,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40945/shiv-biomedical
400,Pharmacy,Shiv Darvesh Medical,(0522) 2635824,"20 Guru Nanak Market, Nr charbagh railway station, Station road, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41336/shiv-darvesh-medical
401,Pharmacy,Shiv Medical Hall,9415765228,"Dandayaia Bazar, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41147/shiv-medical-hall
402,Pharmacy,Shiv Medical Store,(0522) 2637624,"Shop No- 3, Munelal Dharamshala Road, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41209/shiv-medical-store
403,Pharmacy,Shiv Sakhi Medical Hall,(0522) 2637815,"19 Sri Gurunanak Market, Opp. Sudharshan Cinema, Station road, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41049/shiv-sakhi-medical-hall
404,Pharmacy,Shiv Shakti Madical Store,9651473681,"United Bank Of India, Talkatora Road, Alambagh, Lucknow",Lucknow,226005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41071/shiv-shakti-madical-store
405,Pharmacy,Shiv Shakti Medical Store,9451031823,"Ganesh Ganj, Aminabad Road, Ganesh Ganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41200/shiv-shakti-medical-store
406,Pharmacy,Shiv Shakti Medical Store,9935271785,"Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41329/shiv-shakti-medical-store
407,Pharmacy,Shiv Shakti Medicals,9532149032,"Shop No-27/2, Ground Floor, Opposite Old RTO Office, Chandralok, Kapoorthala, Aliganj Lucknow, Lucknow",Lucknow,226006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40968/shiv-shakti-medicals
408,Pharmacy,Shiva Medicals,(0522) 2717141,"S-15/8, Ganesh Market, Hanuman Mandir, Indira Nagar Lucknow, Lucknow",Lucknow,226016,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41063/shiva-medicals
409,Pharmacy,Shivam Medicals,9236051490,"Aminabad Road, Ganesh Ganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41208/shivam-medicals
410,Pharmacy,Shivansh Medicals,9838580685,"Shop Number- 12, Shyam Complex, Near Rani Laxmi Bai Memorial Publc School, Sector- 14, Vikas Nagar, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41294/shivansh-medicals
411,Pharmacy,Shive Medical Shop,(0522) 2637624,"Opp. Mohan Hotel, M. L. D. Road, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41275/shive-medical-shop
412,Pharmacy,Shobhit Surgical & Medicals,(0522) 2297185,"5, Mughal Medicine Market, Naya Gaon West, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40985/shobhit-surgical-medicals
413,Pharmacy,Shree Hari Medical Store,9336077724,"E-5136, Sector-11, Rajaji Puram, Lucknow",Lucknow,226017,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41026/shree-hari-medical-store
414,Pharmacy,Shree Medicals,9415577485,"Ambedkar Market, Kursi Road, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41132/shree-medicals
415,Pharmacy,Shree Shyam Baba Medical Store,9415004892,"LAL Bagh Crossing, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41194/shree-shyam-baba-medical-store
416,Pharmacy,Shri Balaji Medicals,9839486677,"Nr Malak Gati Fatak, 19, Shivaji Mg, Shivaji Marg, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41270/shri-balaji-medicals
417,Pharmacy,Shri Ram Medical Store,9454706047,"Faizabad Road, Shakti Nagar Dhal Lucknow, Faizabad, Lucknow",Lucknow,226007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40986/shri-ram-medical-store
418,Pharmacy,Shri Shyam baba medical store,9415108840,"Lalbagh crossing, Opp novelty cinema, Lalbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41111/shri-shyam-baba-medical-store
419,Pharmacy,Shrinath Medicals,(0522) 2275950,"45 Cantt. Road, Cantt Road, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41269/shrinath-medicals
420,Pharmacy,Shrishti Medical Hall & Department Store,9415017001,"3/314,Vivek Khand, Gomti Nagar, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41164/shrishti-medical-hall-department-store
421,Pharmacy,Shubham Medical Store,9415196483,"Sitapur Rd, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41299/shubham-medical-store
422,Pharmacy,Shukla Medical Store,9415182547,"312/19/519, Baldev Vihar, Rathindra Nagar, Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41330/shukla-medical-store
423,Pharmacy,Siddhi Enterprises,(0522) 2620437,"Shop No-7, Medicine Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41351/siddhi-enterprises
424,Pharmacy,Siddhivinayak Medical Store,9335925967,"D-1300, Indira Nagar,Munshi Puliya,Near Sector-12, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41190/siddhivinayak-medical-store
425,Pharmacy,Silaman & Co(Agency),(0522) 6545278,"Dandayaia Bazar, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41148/silaman-coagency
426,Pharmacy,Singh Clinic & Surgical Nursing Home,(0522) 4082149,"C-114, Rajaji Puram, Lucknow",Lucknow,226017,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41024/singh-clinic-surgical-nursing-home
427,Pharmacy,Singh Medical Store,(0522) 2890878,"Near Sport Collage, Village &amp; Post Gudamba, Kursi Road, Lucknow",Lucknow,226026,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41086/singh-medical-store
428,Pharmacy,Singhal Medical Agency,8958373541,3RD FLOOR AGARWAL MEDICINE MARKET AMINABAD LUCKNOW,Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/82130/singhal-medical-agency
429,Pharmacy,Singhal Medical Store,9208332519,"Chandranj Garden Aliganj, Singhal Market, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41043/singhal-medical-store
430,Pharmacy,Sk Medical Store,9450281296,"695, 1 Lane, Balda Road, Nishatgunj, Lucknow",Lucknow,226006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41023/sk-medical-store
431,Pharmacy,Sobha Medical Store,(0522) 2216660,"Opp. Zoo, Narhi, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41240/sobha-medical-store
432,Pharmacy,Somesh Medical Store,(0522) 6992084,"Shankar Ji Puram, Sitapur Rd, Lucknow",Lucknow,226021,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40957/somesh-medical-store
433,Pharmacy,Sree Ji Pharma,9336160771,"21, Near Aghameel Dyodi, Subhash Marg, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41221/sree-ji-pharma
434,Pharmacy,Sri Balaji Medical Store,9936716694,"L.g.f-2, K.d.t. Plaza, Near Ram-Ram Chauraha, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41134/sri-balaji-medical-store
435,Pharmacy,Sri Ganesh Medical Store,9305146276,"Pandariba, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41212/sri-ganesh-medical-store
436,Pharmacy,Sri Guru Nanak Medical Store,(0522) 2637184,"Pandariba Crossing, Charbagh, LUCKNOW",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41210/sri-guru-nanak-medical-store
437,Pharmacy,Sri Krishna Medical Store,(0522) 2455778,"Pandariba Crossing, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41211/sri-krishna-medical-store
438,Pharmacy,Sri Nath Medicals,(0522) 2275950,"45, Murli Nagar, Sadar Bazar, Cantt. Road, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41239/sri-nath-medicals
439,Pharmacy,Star Medical Store,9936825184,"RAI Bareily Road, Subhani Khera, Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41331/star-medical-store
440,Pharmacy,Star Surgical,(0522) 2629048,"113/8, Medicine Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41052/star-surgical
441,Pharmacy,Sudha Medical Store,(0522) 2330950,"Dandaiya Bazar, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41145/sudha-medical-store
442,Pharmacy,Sudha medico,9450656492,"Shop no.-1/390, Viram khand, Opp. Jeewan plaza, Gomti Nagar Lucknow, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40947/sudha-medico
443,Pharmacy,Sun Rise Pharma,9935467237,"Pakri Ka Pull, Azad Nagar, Alambagh, Lucknow",Lucknow,226005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40963/sun-rise-pharma
444,Pharmacy,Sunder Medical Store,(0522) 2668152,"Shop No.2 Diamond Point, RAI Bareli Road, Lucknow",Lucknow,226014,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41029/sunder-medical-store
445,Pharmacy,Sunil Medicos,(0522) 2329483,"22, Sec-H,Aarif Champ, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41182/sunil-medicos
446,Pharmacy,Sunil Store,(0522) 2761201,"22 Arif Chamber-3, Sector-4, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41156/sunil-store
447,Pharmacy,Sunny Traders,9839736372,"No 9, 2nd Floor, J N K Market, Aminabad, LUCKNOW",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41387/sunny-traders
448,Pharmacy,Surabhi Medical Hall,(0522) 2768619,"3/67, Vikas Nagar, Lucknow",Lucknow,226022,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41011/surabhi-medical-hall
449,Pharmacy,Surabhi Medicals,(0522) 2768361,"Sector-3, Behind Rlb School, Vikas Nagar, Lucknow",Lucknow,226022,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41066/surabhi-medicals
450,Pharmacy,Surgical Emporium,9335373852,"45 Medicine Market, Aminabad Park, Aminabad Park, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41271/surgical-emporium
451,Pharmacy,Surgico Medical Store,(0522) 2464058,"Sita Niwas, Charbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41213/surgico-medical-store
452,Pharmacy,Surya Pharmacy,9415408672,"M-1/215, Near Vishwanath Academy, Ashiyana Colony, Kanpur Road, Lucknow",Lucknow,226005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41017/surya-pharmacy
453,Pharmacy,Suvidha Medical Store,9838523720,"5, Arif Chamber 3, Puraniya Chauraha, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41130/suvidha-medical-store
454,Pharmacy,Swastic Medicals,(0522) 2388588,"Shivaji Mkt, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41183/swastic-medicals
455,Pharmacy,Tara Medical Centre,(0522) 2763029,"B1/66, Sec-P, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41119/tara-medical-centre
456,Pharmacy,Tara Medical Store,(0522) 4078732,"B-1/66 Sector-P, Near Shyam Swad, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40935/tara-medical-store
457,Pharmacy,Tara Medical Store,(0522) 3919609,"C-34, Opp narang building, Naval Kishore Road, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41108/tara-medical-store
458,Pharmacy,Tara Medicals,9839452702,"Utarathiya, Rai Bareli Rd, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41326/tara-medicals
459,Pharmacy,Tara Medicals And Surgical,9336184360,"10/11, Dhanvantari Dham, Sgpgi Gate, Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41334/tara-medicals-and-surgical
460,Pharmacy,Tarunica Enterprises,(0522) 2297129,"B-1 Paradise Medicine Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40983/tarunica-enterprises
461,Pharmacy,The Best Pharmacy,9236010252,"Odeon Dhal, Odion Cinema, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41253/the-best-pharmacy
462,Pharmacy,The British Pharmacy,(0522) 2626542,"58, M.g. Marg, Hazratganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41160/the-british-pharmacy
463,Pharmacy,The Malik Pharma,(0522) 4078948,"Medicine Market, Aminabad, LUCKNOW",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41388/the-malik-pharma
464,Pharmacy,Tulsi Medical Store,9450367619,"Kumhar Mandi, Kharika Road, Telibagh, Lucknow",Lucknow,226002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41048/tulsi-medical-store
465,Pharmacy,U P Premier Homoeopathic House,(0522) 2619121,"41/42, Anand churaha, Kaisarbagh, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41289/u-p-premier-homoeopathic-house
466,Pharmacy,U. P. Surgical Co.,(0522) 2624494,"2 Sugnamal Medicine Market, Aminabad, Lucknow",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40954/u-p-surgical-co
467,Pharmacy,U.K.MEDICALS,9936798888,"Shri Nath complex, Near Shri Nath marriage hall, Aliganj road, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40931/ukmedicals
468,Pharmacy,Ujala Medical Centre,(0522) 2340804,"B-2247, Indira Nagar Lucknow, Lucknow",Lucknow,226016,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40922/ujala-medical-centre
469,Pharmacy,Uma Medical Store,(0522) 3231013,"292/153, Victoria Ganj, Lucknow",Lucknow,226004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41035/uma-medical-store
470,Pharmacy,Unani & Ayurvedic Medical Store ,9198059753,"Noor Market Shop B-12, Near Era Medical Centre, Opposite Hasan Tailors, Akbari Gate, Chowk, Lucknow 226003 ",Lucknow,226003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/81927/unani-ayurvedic-medical-store
471,Pharmacy,Unique Medico,(0522) 3262970,"2-A, Near Harmain Hospital, Cantonment Road, Burlington Hotel, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41103/unique-medico
472,Pharmacy,United Medicals,(0522) 4043094,"Near Kgmu Crossing, Lucknow Chowk, Lucknow",Lucknow,226003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40993/united-medicals
473,Pharmacy,United Medico,(0522) 2617852,"Diamond Dairy,Udaiganj, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41184/united-medico
474,Pharmacy,United Medicos,(0522) 2237011,"3, Diamond Dairy, Udayganj, Cantt Road, Udaiganj, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41197/united-medicos
475,Pharmacy,United Medicos,(0522) 2325627,"Shop No. 3, Diamond Dairy, Udai Ganj, Cantt Road, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41260/united-medicos
476,Pharmacy,Universal Medical Agency,(0522) 2349585,"340, Lekhrazj Khazana, Indira Nagar Lucknow, Lucknow",Lucknow,226016,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41000/universal-medical-agency
477,Pharmacy,V L Enterprises,9935560462,"B-9, New Bharat Medicine Marke, Gautam Budh Marg(Gb Marg), LUCKNOW",Lucknow,226018,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41390/v-l-enterprises
478,Pharmacy,V Pharma,(0522) 2787484,"25, Nirala Market, Nirala Nagar, Aliganj, Lucknow",Lucknow,226024,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/40936/v-pharma
479,Pharmacy,V R Medicals,9839527218,"Shop No-36-37, Nirma Ambika Arcade, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41163/v-r-medicals
480,Pharmacy,Vaibhav Medical Store,9452162431,"Guru Dayal Choraha Faridipur, Dubagga, Ring Rd, Lucknow Gpo, Lucknow",Lucknow,226001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/41202/vaibhav-medical-store
