,Type,Name,Phone,Address,City,Pincode,Country,Timings,Mode_of_Payment,Currency,Link_to_profile
369,Pharmacy,Vijay Medicos Chemist & Druggist,9377639429,"Shop No. 5, Navab Chal, Nr. Chamunda Hotel, Sahara Darvaja, Ring Road, Ring Road, Surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53161/vijay-medicos-chemist-druggist
370,Pharmacy,Vikram Medical Store,9722191399,"No: 12, Nr Bombay Shopping Center, Opp Darpan Cinema, L H Road, Surat, SURAT",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53478/vikram-medical-store
371,Pharmacy,Vikram Medicals And General Stores,9998436372,"Plot No-11, Bilieya Nagar-2, Navagam Dindoli Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53406/vikram-medicals-and-general-stores
372,Pharmacy,Vinayak Mediacl Store,(0261) 2514353,"3, Pandol Shopping Centre, Ved Road, Surat",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53467/vinayak-mediacl-store
373,Pharmacy,Vinayak Medical And General Store,9428143402,"L.4,Plot No.4, Prasad Chember, G.i.d.c.sachin, Sachin G I D C, Surat",Surat,394520,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53203/vinayak-medical-and-general-store
374,Pharmacy,Vishwas Medical And General Stores,(0261) 6996671,"Shop No 1, Jivanganganagar, Udhna, Udhanagaon, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53291/vishwas-medical-and-general-stores
375,Pharmacy,Vishwas Medical Stores,9913166107,"4, Rameshwar Shopping Centre, L H Road, Kapodra, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53268/vishwas-medical-stores
376,Pharmacy,Vivek Medical Store,(0261) 2256267,"H/20 Mahalaxmi Complex, Bhatar Char Rasta, Bhatar Road, SURAT",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53445/vivek-medical-store
377,Pharmacy,Vrundavan Medical & Provision Store,(0261) 2256651,"G- 4 Bhagwati Ashish Appartment -2, City Light Main Road, Parle Point, SURAT",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53446/vrundavan-medical-provision-store
378,Pharmacy,Welcome Medical,(0261) 2550128,"C/O, Kashiba Hospital, 4 Jamuna Chambers, Near Shakti Vijay Society, Near Laxmi Hotel, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53158/welcome-medical
379,Pharmacy,Well Nature Medical Store,9898849850,"Kimawati Complex, Opposite Bank Of Baroda, Near Railway Station, Olpad, Surat",Surat,394540,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53512/well-nature-medical-store
380,Pharmacy,Yash Medical Store,(0261) 6959264,"U - 6, Yash Kamal Complex, Below Puja Hospital, Main Road, Udhna, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53384/yash-medical-store
381,Pharmacy,Yashfeen Medical And Provision Stor...,9825775487,"Shop 5, Maviya Residency, Near Koz Way, Gorat, Ajmeri Cross Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53201/yashfeen-medical-and-provision-stor
382,Pharmacy,Yogeshwar Medical & Provision Stores,9825262184,"6, Sandhya Vandan Society, Palanpur Road, Palanpur Jakat Naka, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53497/yogeshwar-medical-provision-stores
383,Pharmacy,Zainab medical & general store,9998266670,"plot no:38 low cost colony near umarwada health center,umarwada.surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/82221/zainab-medical-general-store
